x, y
0.9945805432101864, 0.03542355322999213
1.983743039046895, 0.020169766669549925
2.9816449380164043, 0.01264121997945668
3.963517130887204, 0.00937879135888302
4.977357383279639, 0.00758601657525425
5.967935292040839, 0.0058337045907582525
6.979599803323349, 0.005038820463740913
7.934671159593947, 0.004234782936489436
8.939361265292536, 0.0036209968274289205
9.946591321631187, 0.003167355435806542
10.930310896860503, 0.0029362444046172635
12.011314271986684, 0.002735779513654413
12.943396362724089, 0.002435719584596701
13.923002116347945, 0.0022751659754488476
14.950127499675908, 0.0018778231101216022
15.882532936670732, 0.0017989070715511196
16.93326857252181, 0.0017989070715511196
17.925454544523195, 0.0016845785660207769
18.87476002818114, 0.001581505539485683
19.945180121659845, 0.001515042329249973
20.964107008658978, 0.0014080462246490995
21.871787726356335, 0.0011867797167134737
23.235893422098865, 0.0012049001740537888
23.82201345853003, 0.0009795163969206577
24.905674118016087, 0.0011169823415566784
25.992347560462196, 0.0010071095378845973
26.982014156084155, 0.0009502760997033102
27.909850677141733, 0.0008898821758159907
29.809243228684885, 0.0007609033529559009
30.99933961108359, 0.0007783964485569479
28.56299515968389, 0.0007823381278550769
32.87416109536846, 0.0007234241311353104
35.049006423839955, 0.0007270874391151307
33.944170094582056, 0.0006740346179322349
35.55151499164548, 0.0006296047536391612
37.83605404633253, 0.0006280165562284841
36.839513877856966, 0.0005807237501945459
39.01316509081205, 0.0004766472896675594
40.36288811867309, 0.0004509081483586646
40.846250012971126, 0.00043697981693018587
41.901587554611254, 0.00048476875619879575
44.6987501622416, 0.0004859402841276412
46.48172328711628, 0.0004585912213931327
43.72142299386779, 0.00044335395805920826
42.76546484343236, 0.0003628679655916223
48.914632367343366, 0.0004074393426505392
46.79897978398684, 0.00038081407217873834
48.00811698166875, 0.00038917674897230706
50.865744974421695, 0.0003263072965085079
53.074904358370816, 0.000331067200647922
53.98520371339522, 0.000313189556808144
53.98520371339522, 0.000313189556808144
49.66903479911764, 0.0002607009691625594
51.91443464053757, 0.000276248425869023
54.81780874363158, 0.00028851468738567607
55.285906311321085, 0.0002749182483093874
59.88616296063199, 0.0002729346801535411
57.88358740259584, 0.00026196255011610287
57.00441752798593, 0.0002544839905987374
62.6999931667577, 0.0002305066543764008
60.80977752708414, 0.00021234601819263498
64.75897178136407, 0.00020331823313585206
72.08230361636869, 0.00019049093563516933
66.88556432575389, 0.00019095129007929356
63.66700497954224, 0.000181513928521883
62.06348147506572, 0.0001688353640050711
58.47723086672585, 0.0001680222726703785
67.5715304154239, 0.0001704732442537756
69.67189272589343, 0.0001676173200537957
71.2293408872104, 0.00016441178986488275
73.06968112604956, 0.00015403920379671696
65.42312792763745, 0.00015000329673124047
77.02507982775985, 0.00014397297247650261
78.88093892531951, 0.0001375196931248303
81.88796707792736, 0.00013554250977572545
74.70304481045928, 0.00012822320810471197
68.38069130725088, 0.00013327177728929328
73.56841115200633, 0.00011614209068353394
80.91897218764542, 0.00012129905970969969
100.25540218958335, 0.00010444030096391179
95.1070779223854, 0.00010368675165806193
89.6114497695625, 0.00010596379071176305
75.46918554727812, 0.00010048391878158184
77.68280864517912, 0.00009785118797162165
79.68988602137068, 0.00009145682671828046
82.72779506074735, 0.0000988004472043389
84.14667766443326, 0.0000892758408437393
94.94546833626552, 0.00009014191020821235
89.30716610567985, 0.00008425133340596918
87.35448690438787, 0.00008756852084319671
86.02765107697243, 0.0000820439047554179
90.53044139227441, 0.00007742641579343972
91.45890500776416, 0.00007594570536825504
98.90072022890793, 0.00007931792325577111
101.80167780971001, 0.00007431377491626505
86.61486942183372, 0.00005837777385716614
92.71170162127572, 0.00006126492249331306
96.90289122443893, 0.0000638310107091855
105.8623551036655, 0.00006491858643307264
102.32234929320644, 0.00006200875018976894
102.67097774820814, 0.00005922934110805437
109.33872430629992, 0.00005994845446960008
107.6780236335896, 0.00005851885389094106
107.31239330805519, 0.000053005240905748195
105.50289004243717, 0.00005224316038220457
97.89670951753459, 0.00005339042015244198
93.98161016632162, 0.00004859402841276412
119.24501195778166, 0.000044442556360893654
109.33872430629992, 0.00004487369580667504
111.973097300688, 0.000043173801331972466
116.83622117267818, 0.000042144228644683314
115.84698621936114, 0.00004006133974085398
122.11806394563041, 0.00003780665921818864
120.67301915825828, 0.00003672734711426128
110.83643722474116, 0.000034244537383392504
101.97490463719333, 0.00003086868013935538
133.6359558518062, 0.000037533907281116495
137.55569655708143, 0.00003391552122809023
122.95156895431272, 0.000031546556336452214
111.02503769580507, 0.000027491814706036675
113.70009920467221, 0.000027293478067207492
116.83622117267818, 0.0000274255563337216
114.2816259594398, 0.000024132354919036477
140.86992044741223, 0.00002984304086451522
136.62318822857245, 0.00002984304086451522
142.79954511618755, 0.0000274255563337216
131.15933394551794, 0.000027491814706036675
130.270187408318, 0.00002588200757023042
151.55705548309814, 0.000026070106517556527
151.55705548309814, 0.000024132354919036477
125.06033834865062, 0.000024016154014457653
126.98918954279993, 0.000021544362769365297
132.27932335419365, 0.000020529070901608233
140.15309806241024, 0.000020430205301040748
146.48903242144542, 0.00002067825184919161
160.5783150424574, 0.00002062839973700351
